Вид нематеріального активу,Назва нематеріального активу,Місцезнаходження обʼєкта,Дата придбання,Вартість придбання,Наявність обтяжень,Дата відчуження,Вартість відчуження майна,Сума доходу (грн),Балансова вартість на кінець звітного періоду (грн),Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (4 ліцензії),"Закарпатська обл., Ужгородський р-н, с. Барвінок, вул. Егана, буд. 50",2017-11-29,22916,обтяження відсутнє,,,,11458,Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD,"м. Запоріжжя, бульв. Шевченка, буд. 23",2017-11-21,21847,обтяження відсутнє,,,,"17113,44",Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",програмна продукція MS Office Home and Business 2016 32/16 Russian DVD P2,"м. Запоріжжя, бульв. Шевченка, буд. 23",2017-11-21,40103,обтяження відсутнє,,,,"31414,06",Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Запоріжжя, бульв. Шевченка, буд. 23",2017-10-24,3300,обтяження відсутнє,,,,2530,Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Бухгалтерія""","м. Івано-Франківськ, вул. Незалежності, буд. 67, оф. 205",2017-10-25,3300,обтяження відсутнє,,,,1375,Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows,"м. Івано-Франківськ, вул. Незалежності, буд. 67, оф. 205",2017-11-29,6242,обтяження відсутнє,,,,"5903,56",Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office,"м. Івано-Франківськ, вул. Незалежності, буд. 67, оф. 205",2017-11-29,11458,обтяження відсутнє,,,,"2208,94",Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення ""1С:Бухгалтерія 8 для України""","м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2017-10-25,3300,обтяження відсутнє,,,,"1787,5",Опозиційний блок,Київська обласна організація,39756467,Київська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,6651,обтяження відсутнє,,,,"5265,35",Опозиційний блок,Київська обласна організація,39756467,Київська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2_1,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,6651,обтяження відсутнє,,,,"5265,35",Опозиційний блок,Київська обласна організація,39756467,Київська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2_2,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,6651,обтяження відсутнє,,,,"5265,35",Опозиційний блок,Київська обласна організація,39756467,Київська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2_3,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,6651,обтяження відсутнє,,,,"5265,35",Опозиційний блок,Київська обласна організація,39756467,Київська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,7170,обтяження відсутнє,,,,"5676,25",Опозиційний блок,Київська обласна організація,39756467,Київська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB_1,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,7170,обтяження відсутнє,,,,"5676,25",Опозиційний блок,Київська обласна організація,39756467,Київська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB_2,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,7170,обтяження відсутнє,,,,"5676,25",Опозиційний блок,Київська обласна організація,39756467,Київська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB_3,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,7170,обтяження відсутнє,,,,"5676,25",Опозиційний блок,Київська обласна організація,39756467,Київська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (5 штук),"м. Кропивницький, вул. Ельворті, буд. 7",2017-11-21,20225,обтяження відсутнє,,,,"12921,47",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (5 штук),"м. Кропивницький, вул. Ельворті, буд. 7",2017-11-21,28645,обтяження відсутнє,,,,"18301,03",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмно продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Кропивницький, вул. Ельворті, буд. 7",2017-10-24,3300,обтяження відсутнє,,,,"2016,62",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2,"м. Кропивницький, вул. Ельворті, буд. 7",2018-12-19,6651,обтяження відсутнє,,,,"6466,25",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Pro32-bit/64-bit Russian USB,"м. Кропивницький, вул. Ельворті, буд. 7",2018-12-19,7170,обтяження відсутнє,,,,"6970,83",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","Луганська обл., м. Лисичанськ, вул. Свердлова, буд. 349",2018-04-11,3300,обтяження відсутнє,,,,2860,Опозиційний блок,Луганська обласна організація,39697428,Луганська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office Home and Business 2016 32/64 Russian DVD P2,"Луганська обл., м. Лисичанськ, вул. Свердлова, буд. 349",2018-05-29,46557,обтяження відсутнє,,,,"41125,35",Опозиційний блок,Луганська обласна організація,39697428,Луганська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Pro 32-bit/64-bit Russian USB,"Луганська обл., м. Лисичанськ, вул. Свердлова, буд. 349",2018-05-29,50190,обтяження відсутнє,,,,"44334,5",Опозиційний блок,Луганська обласна організація,39697428,Луганська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Прогрмна продукція ""1С:Підприємство""","м. Львів, вул. Зелена, буд. 149А",2017-10-24,3300,обтяження відсутнє,,,,1650,Опозиційний блок,Львівська обласна організація,37613126,Львівська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Wsndows 10 Home 64-bit - 2 ліцензії,"м. Львів, вул. Зелена, буд. 149А",2017-11-29,6242,обтяження відсутнє,,,,3121,Опозиційний блок,Львівська обласна організація,37613126,Львівська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 -2 ліцензії,"м. Львів, вул. Зелена, буд. 149А",2017-11-29,11458,обтяження відсутнє,,,,5729,Опозиційний блок,Львівська обласна організація,37613126,Львівська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська","м. Київ, вул. Волоська, буд. 6/14",2017-10-24,3300,обтяження відсутнє,,,,"1380,88",Опозиційний блок,Київська міська організація,37311846,Київ,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office Home and Business 20,"м. Київ, вул. Волоська, буд. 6/14",2017-11-21,40103,обтяження відсутнє,,,,"18380,52",Опозиційний блок,Київська міська організація,37311846,Київ,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russ,"м. Київ, вул. Волоська, буд. 6/14",2017-11-21,21847,обтяження відсутнє,,,,"10013,23",Опозиційний блок,Київська міська організація,37311846,Київ,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Миколаїв, вул. Декабристів, буд. 41/23А",2017-10-25,3300,обтяження відсутнє,,,,2338,Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD,"м. Миколаїв, вул. Декабристів, буд. 41/23А",2017-11-21,21847,обтяження відсутнє,,,,15475,Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2,"м. Миколаїв, вул. Декабристів, буд. 41/23А",2017-11-21,40103,обтяження відсутнє,,,,28406,Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (7 штук),"м. Одеса, вул. Базарна, буд. 1",2017-11-21,21847,обтяження відсутнє,,,,10017,Опозиційний блок,Одеська обласна організація,39705145,Одеська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (7 штук),"м. Одеса, вул. Базарна, буд. 1",2017-11-21,40103,обтяження відсутнє,,,,"18384,03",Опозиційний блок,Одеська обласна організація,39705145,Одеська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмно продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Одеса, вул. Базарна, буд. 1",2017-10-25,3300,обтяження відсутнє,,,,2530,Опозиційний блок,Одеська обласна організація,39705145,Одеська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (5 штук),"м. Полтава, вул. Котляревського, буд. 38/40, оф. 19",2017-11-24,15605,обтяження відсутнє,,,,"13914,48",Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (5 штук),"м. Полтава, вул. Котляревського, буд. 38/40, оф. 19",2017-11-24,28645,обтяження відсутнє,,,,"25541,77",Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмно продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Полтава, вул. Котляревського, буд. 38/40, оф. 19",2017-10-24,3300,обтяження відсутнє,,,,2915,Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Бухгалтерія""","м. Рівне, вул. Соборна, буд. 67, оф. 10",2017-08-10,1560,обтяження відсутнє,,,,585,Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8""","м. Рівне, вул. Соборна, буд. 67, оф. 10",2017-10-25,3300,обтяження відсутнє,,,,1375,Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""MS Windows 10 Home 64-bit Russian 1pk DVD""","м. Рівне, вул. Соборна, буд. 67, оф. 10",2017-11-29,6242,обтяження відсутнє,,,,"4993,52",Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""MS Office Home and Bussines 2016 32/64 Russian DVD P2""","м. Рівне, вул. Соборна, буд. 67, оф. 10",2017-11-29,11458,обтяження відсутнє,,,,"9166,48",Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програма 1:С Підприємство,"м. Суми, пров. Курський, буд. 6/1",2017-10-25,3300,обтяження відсутнє,,,,"2062,5",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція,"м. Суми, пров. Курський, буд. 6/1",2017-10-24,15605,обтяження відсутнє,,,,"9753,11",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція,"м. Суми, пров. Курський, буд. 6/1",2017-10-24,28645,обтяження відсутнє,,,,"17903,14",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Тернопіль, вул. Живова, буд. 11, оф. 303",2018-07-04,3300,обтяження відсутнє,,,"412,5","2887,5",Опозиційний блок,Тернопільська обласна організація,42106745,Тернопільська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office Home and Business 2016 32/64 Russian DVD P2 (2 ліцензії),"м. Тернопіль, вул. Живова, буд. 11, оф. 303",2018-07-13,13302,обтяження відсутнє,,,"1662,75","11639,25",Опозиційний блок,Тернопільська обласна організація,42106745,Тернопільська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Pro 32-bit/64-bit Russian USB (2 ліцензії),"м. Тернопіль, вул. Живова, буд. 11, оф. 303",2018-07-13,14340,обтяження відсутнє,,,"1792,5","12547,5",Опозиційний блок,Тернопільська обласна організація,42106745,Тернопільська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство""","м. Харків, вул. Скрипника, буд. 4",2018-02-22,3300,обтяження відсутнє,,,,"2062,5",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (7 ліцензій),"м. Харків, вул. Скрипника, буд. 4",2018-02-09,46557,обтяження відсутнє,,,,"29098,125",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Pro 32-bit/64-bit Russian USB (7 ліцензій),"м. Харків, вул. Скрипника, буд. 4",2018-02-09,50190,обтяження відсутнє,,,,"31368,75",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Операцыйна система MS Windows 10 Home x 64 Ukrainian (5 ліцензій),"м. Харків, вул. Скрипника, буд. 4",2018-11-15,18795,обтяження відсутнє,,,,18795,Опозиційний блок,Харківська обласна організація,41806019,Харківська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Операцыйна система MS Windows 10 Home x 64 Ukrainian (15 ліцензій),"м. Харків, вул. Скрипника, буд. 4",2018-12-13,56385,обтяження відсутнє,,,,56385,Опозиційний блок,Харківська обласна організація,41806019,Харківська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-10-23,3300,обтяження відсутнє,,,,1375,Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1430,48",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_1,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1430,48",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_2,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1430,48",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_3,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1430,48",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_4,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1430,48",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_5,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1430,48",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_6,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1430,48",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"2625,77",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_1,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"2625,77",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_2,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"2625,77",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_3,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"2625,77",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_4,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"2625,77",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_5,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"2625,77",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_6,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"2625,77",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція WS Windows 10 home 64-bit russian 1pk DVD,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,3121,обтяження відсутнє,,,,"1950,63",Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція WS Windows 10 home 64-bit russian 1pk DVD_4,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,3121,обтяження відсутнє,,,,"1950,63",Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція WS OFFICE home end business 2016 32/64 russian DVD H2,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,5729,обтяження відсутнє,,,,"3580,63",Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція WS OFFICE home end business 2016 32/64 russian DVD H3,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,5729,обтяження відсутнє,,,,"3580,63",Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С Підприємство 8 Клієнтська ліцензія на 1 робоче місце""","м. Хмельницький, вул. Північна, буд. 95/1",2017-10-25,3300,обтяження відсутнє,,,,"2062,5",Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Черкаси, бульв. Шевченка, буд. 180",2017-10-25,3300,обтяження відсутнє,,,,1650,Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (4 ліцензії),"м. Черкаси, бульв. Шевченка, буд. 180",2017-11-29,12484,обтяження відсутнє,,,,6242,Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (4 ліцензії),"м. Черкаси, бульв. Шевченка, буд. 180",2017-11-29,22916,обтяження відсутнє,,,,11458,Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Чернігів, просп. Перемоги, буд. 139",2017-10-24,3300,обтяження відсутнє,,,,1650,Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (5 ліцензії),"м. Чернігів, просп. Перемоги, буд. 139",2017-11-29,15605,обтяження відсутнє,,,,"7802,5",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (5 ліцензії),"м. Чернігів, просп. Перемоги, буд. 139",2017-11-29,28645,обтяження відсутнє,,,,"14322,5",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,4,2018
